Cena,Vrsta ponudbe,Lokacija vozila,Znamka avtomobila,Model avtomobila,Tip avtomobila,Leto izdelave,Leto modela,V prometu od,Prva registracija v RS,Registracija do,Prevoženi kilometri:,Motor,Moč motorja:,Delovna prostornina:,Menjalnik,Poraba goriva,Ekološka kategorija vozila,Lastnik,Servisna knjiga,Garažiran,Število prestav,Plin,Najvišja emisija CO2,Kupim,Stanje,Garancija,Luksuzno vozilo 
4290,Prodam,"""Jugovzhodna Slovenija",Renault,Grand Scenic,"""1",2010,2010,2010,2010,09 / 2021,247000 ,Diezel,96 ,1870 ,Mehanski menjalnik,6.4 l/100km,,drugi,Da,Da,6 stopenj,,,,,,
0,Prodam,"""Gorenjska",Rover,400,N/A,1998,1998,1998,1998,,18000 ,Bencin,85 ,16000 ,Mehanski menjalnik,,,drugi,,Da,,,,,,,
0,Prodam,"""Gorenjska",VW,Golf III,rabbit,1998,1998,1998,1998,,180000 ,Bencin,94 ,16000 ,Mehanski menjalnik,,,drugi,Da,Da,,,,,,,
0,Prodam,"""Gorenjska",Citroën,Evasion,N/A,1996,1998,1996,1997,,180000 ,Diezel,85 ,18000 ,Mehanski menjalnik,,,drugi,,Da,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,Prodam,"""Goriška",Fiat,Grande Punto,1.4,2011,,2011,1900,,70000 ,Bencin,,1400 ,,,,,,,,,,Da,,,
0,Prodam,"""Podravska",Audi,A6,3.0 TDI quattro S tron,2015,,,,,11111 ,Diezel,160 ,1967 ,,,,,,,,,,,rabljeno,,
12500,Prodam,"""Jugovzhodna Slovenija",Audi,A6,Avant,2012,2012,2012,2012,03 / 2022,290000 ,Diezel,130 ,1968 ,Mehanski menjalnik,6.5 l/100km,Euro 5,drugi,Da,Da,6 stopenj,,,,,,
0,Prodam,"""Goriška",Renault,Twingo,1.2,2001,,2001,1900,,100000 ,Bencin,,1200 ,,,,,,,,,,Da,,,
0,Kupim,"""Obalno-kraška",Fiat,Punto,1.2,2010,,2010,1900,,150000 ,Bencin,55 ,1200 ,Mehanski menjalnik,,,drugi,,,,,,Da,,,
0,Kupim,"""Obalno-kraška",Citroën,Xsara Picasso,2.0 HDI,2009,,2009,1900,,150000 ,Diezel,,2000 ,Mehanski menjalnik,,,drugi,,,,,,Da,,,
600,Prodam,"""Podravska",Mazda,323 F,1.4,2000,2000,,,,212800 ,Bencin,54 ,1324 ,,,,,,,,,,,,,
25200,Prodam,"""Osrednjeslovenska",Mercedes-Benz,CLA klasa,200 d Shooting Brake,2018,2018,2018,2018,05 / 2022,134000 ,Diezel,100 ,100 ,Mehanski menjalnik,,,drugi,Da,,6 stopenj,,,,,,
5200,Prodam,"""Savinjska",VW,Golf VI,1.6 Tdi,2009,2009,2009,2019,05 / 2022,235000 ,Diezel,77 ,1600 ,Mehanski menjalnik,,Euro 5,drugi,,,,,,,,,
9000,Prodam,"""Osrednjeslovenska",Škoda,Octavia,k,2012,2012,2012,2012,03 / 2022,187660 ,Diezel,77 ,1600 ,Mehanski menjalnik,,,prvi,Da,Da,,,,,,,
10990,Prodam,"""Osrednjeslovenska",MINI,Cabrio,one ,2012,2021,2012,2012,,89000 ,Bencin,72 ,1598 ,Mehanski menjalnik,5.7 l/100km,Euro 5,drugi,Da,Da,6 stopenj,,133 g/km,,,,
20,Prodam,"""Osrednjeslovenska",Hyundai,Accent,N/A,1997,1997,1997,1900,,170000 ,Bencin,63 ,1300 ,Mehanski menjalnik,,,prvi,,,,,,,,,
2000,Prodam,"""Obalno-kraška",Citroën,C5,"""exclusive 2",2004,,2004,2004,,249519 ,Diezel,,2179 ,,,,prvi,,,,,,,,,
60000,Prodam,"""Podravska",Peugeot,Boxer,2.0 HDI,2019,,,,,4300 ,Diezel,,2000 ,,,,,,,,,,,,,
20000,Kupim,"""Podravska",BMW,X3,xdrive,2016,2015,2016,,,180000 ,Diezel,140 ,1995 ,Avtomatski,,,,Da,,,,,Da,,,
8400,Prodam,"""Primorsko-notranjska",Suzuki,Grand Vitara,2.0 TD 4x4 vsa oprema,2009,2009,2009,2009,01 / 2023,178100 ,Diezel,95 ,1870 ,Mehanski menjalnik,,Euro 4,drugi,,Da,,,185 g/km,,,,
3400,Prodam,"""Jugovzhodna Slovenija",BMW,serija 3,320d,2006,2005,,2006,,230000 ,Diezel,120 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
600,Prodam,"""Jugovzhodna Slovenija",Renault,Clio,1.6 16V,2003,2003,,2003,,260000 ,Bencin,79 ,1598 ,Mehanski menjalnik,,,,,,5 stopenj,,,,,,
2000,Prodam,"""Pomurska",Seat,Ibiza,N/A,2010,,2010,1900,,49000 ,Bencin,51 ,1200 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Podravska",Citroën,C4,VTR 1.6HDi 110,2009,,,,,11111 ,Diezel,80 ,1560 ,,,,,,,,,,,rabljeno,,
2999,Prodam,"""Obalno-kraška",Smart,fortwo coupe,Osebno,2008,2008,2008,2008,07 / 2022,134500 ,Bencin,52 ,999 ,,6.1 l/100km,,,,,,,,,,,
0,Kupim,"""Osrednjeslovenska",Druge znamke,Drugi modeli,odkup vozil,2005,,,,,300000 ,Diezel,,2000 ,,,,,,,,,,Da,rabljeno,,
0,Kupim,"""Goriška",Toyota,Yaris,1.4,2011,,2011,1900,,120000 ,Diezel,,14000 ,,,,,,,,,,Da,,,
4000,Prodam,"""Savinjska",Škoda,Octavia Combi,"""2",2007,2007,2007,2007,,234500 ,Diezel,103 ,1968 ,Sekvenčni menjalnik,,,,,Da,,,,,,,
0,Prodam,"""Pomurska",Fiat,Punto,"""1",2004,,2004,1900,,200000 ,Diezel,,19 ,,,,,,,,,,,,,
0,Prodam,"""Pomurska",Renault,Kangoo,"""1",2005,,2005,1900,,199000 ,Diezel,,1500 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,Prodam,"""Posavska",Mercedes-Benz,Drugi modeli,N/A,2006,2006,2007,1900,,130000 ,Bencin,60 ,1498 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Posavska",Citroën,AX,N/A,2000,,2000,1900,,125000 ,Bencin,,1100 ,,,,,,,,,,,,,
20,Prodam,"""Osrednjeslovenska",Lancia,Zeta,N/A,2002,2001,2002,1900,,1 ,Diezel,,1 ,Mehanski menjalnik,,,prvi,,,,,,,,,
0,Prodam,"""Savinjska",VW,Passat,2.0 TDI DSG,2014,2014,2014,2014,07 / 2022,214000 ,Diezel,103 ,1968 ,Avtomatski,4.6 l/100km,,,Da,Da,,,120 g/km,,,,
999,Prodam,"""Podravska",Mercedes-Benz,E-klasa,210,2001,2010,2001,2001,,350000 ,Diezel,,2000 ,Mehanski menjalnik,7 l/100km,,,,,6 stopenj,,,,,,
0,Kupim,"""Osrednjeslovenska",VW,Golf IV,KUPIM,2001,,2001,1900,,250000 ,Diezel,,1900 ,,,,,,,,,,Da,,,
5290,Prodam,"""Osrednjeslovenska",Renault,4,TL Special Oldtimer,1978,1978,1978,1978,07 / 2021,27800 ,Bencin,25 ,845 ,Mehanski menjalnik,,,,Da,Da,,,,,,,
0,Prodam,"""Primorsko-notranjska",Toyota,RAV4,"""2",2006,,2006,2006,04 / 2022,255000 ,Diezel,130 ,2231 ,Mehanski menjalnik,8 l/100km,Euro 4,tretji in več,Da,,6 stopenj,,190 g/km,,,,
99,Prodam,"""Pomurska",Ford,Transit,"""300 s ",2001,,2001,1900,,217000 ,Diezel,,2000 ,,,,,,,,,,,,,
99,Prodam,"""Pomurska",Isuzu,Trooper,N/A,1990,,1990,1900,,220000 ,Diezel,,28 ,Mehanski menjalnik,,,drugi,,,,,,,,,
99,Prodam,"""Pomurska",VW,Golf IV Variant,"""1",2002,2002,2002,2002,,219000 ,Diezel,,1900 ,Mehanski menjalnik,,,,,,,,,,,,
99,Prodam,"""Pomurska",Citroën,C8,"""2",2004,2004,2004,1900,,170000 ,Diezel,,22 ,Mehanski menjalnik,,,,,,,,,,,,
1111,Prodam,"""Osrednjeslovenska",VW,Touran,2.0,2005,,,,,360000 ,Diezel,,2000 ,,,,,,,,,,,rabljeno,,
1399,Prodam,"""Zasavska",Honda,HR-V,1.6 77kw Sport AWD,1999,1999,1999,1999,11 / 2022,275000 ,Bencin,77 ,1590 ,Mehanski menjalnik,8.6 l/100km,Euro 2,tretji in več,,,5 stopenj,,204 g/km,,,,
0,Prodam,Hrvaška,Peugeot,206,Automobil,2004,2004,2004,2004,07 / 2022,262000 ,Bencin,130 ,1995 ,Mehanski menjalnik,9 l/100km,Euro 3,drugi,,Da,5 stopenj,,,,,,
600,Prodam,"""Savinjska",Ford,Mondeo Karavan,"""Trend 2",2002,2002,,2002,04 / 2022,300000 ,Diezel,85 ,1998 ,Mehanski menjalnik,,,drugi,Da,,5 stopenj,,,,,,
111,Prodam,"""Osrednjeslovenska",Renault,5,GT TURBO,1988,,1988,1900,,111 ,Bencin,,1400 ,,,,,,,,,,Da,,,
111,Kupim,"""Osrednjeslovenska",Opel,Astra,GSi 2.0 16V,1993,,,,,150 ,Bencin,110 ,2000 ,,,,,,,,,,,,,
111,Prodam,"""Osrednjeslovenska",Suzuki,Swift,1.3 GTI ,1990,,,,,111 ,Bencin,,1300 ,,,,,,,,,,Da,,,
10500,Prodam,"""Savinjska",BMW,serija 5 Touring,520,2011,2011,,,,247000 ,Diezel,135 ,2000 ,Avtomatski,,,,,Da,,,,,,,
99,Prodam,"""Pomurska",Daewoo,Musso,N/A,1999,,1999,1900,,177000 ,Diezel,,2900 ,Mehanski menjalnik,,,drugi,,,,,,,,,
16700,Prodam,"""Jugovzhodna Slovenija",BMW,X3,f25,2014,2015,2014,2014,03 / 2022,189000 ,Diezel,110 ,1998 ,Mehanski menjalnik,5.7 l/100km,Euro 6,drugi,Da,Da,6 stopenj,,130 g/km,,,,
18700,Prodam,"""Obalno-kraška",VW,Passat,Limuzina,2015,2015,2015,2015,,188000 ,Diezel,176 ,1968 ,Avtomatski,,,prvi,Da,,,,,,,,
270,Prodam,"""Primorsko-notranjska",VW,Passat,1.9tdi Highline,2001,,,,,370000 ,Diezel,85 ,1900 ,Mehanski menjalnik,,,drugi,,,6 stopenj,,,,,,
290,Prodam,"""Podravska",BMW,serija 3 Touring,320d,2000,1999,2000,2000,,350000 ,Diezel,100 ,1951 ,Mehanski menjalnik,5 l/100km,Euro 4,tretji in več,,,5 stopenj,,120 g/km,,,,
5500,Prodam,"""Podravska",Ford,C-Max,Dxatidaij-5daamc,2011,2011,2011,2011,03 / 2022,154339 ,Diezel,85 ,16 ,Mehanski menjalnik,6 l/100km,Euro 5,,Da,,6 stopenj,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
5800,Prodam,"""Pomurska",BMW,serija 7,745 i,2003,2003,2003,2003,,360000 ,Bencin,245 ,4500 ,Avtomatski,,,tretji in več,,Da,,,,,,,
400,Prodam,"""Pomurska",Renault,Kangoo,K9K,2011,,2011,2011,,144000 ,Diezel,,1500 ,,,,,,,,,,,,,
99,Prodam,"""Pomurska",Peugeot,206,N/A,1998,,1998,1900,,177000 ,Bencin,55 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
99,Prodam,"""Pomurska",Renault,Clio,N/A,2003,2003,2003,2003,,195000 ,Bencin,,1200 ,Mehanski menjalnik,,,drugi,,,,,,,,,
99,Prodam,"""Pomurska",Peugeot,307,N/A,2004,,2004,1900,,130000 ,Bencin,,16 ,Mehanski menjalnik,,,drugi,,,,,,,,,
99,Prodam,"""Pomurska",VW,Golf IV Variant,"""1",2003,2004,2003,1900,,220000 ,Diezel,,19 ,Mehanski menjalnik,,,drugi,,,,,,,,,
99,Prodam,"""Pomurska",Opel,Astra,"""1",2000,,2000,2000,,209000 ,Bencin,66 ,1389 ,Mehanski menjalnik,,,,,,,,,,,,
17490,Prodam,Hrvaška,Honda,Civic HB,x,2018,2018,,,,88000 ,Diezel,88 ,1600 ,,,,,,,,,,,,,
6750,Prodam,"""Savinjska",Renault,Grand Scenic,1.5dCi,2013,2013,2013,,01 / 2022,189950 ,Diezel,,1495 ,Mehanski menjalnik,,,,Da,Da,,,,,,,
6750,Prodam,"""Savinjska",Renault,Grand Scenic,Expression 1.5dci 2x PDC,2013,2013,2013,2013,02 / 2022,180600 ,Diezel,81 ,1461 ,Mehanski menjalnik,,,drugi,Da,Da,6 stopenj,,,,,,
4500,Prodam,"""Gorenjska",Toyota,Prius,Prius,2006,,2006,2006,05 / 2022,228000 ,Hibrid,57 ,1500 ,Avtomatski,4 l/100km,,drugi,Da,,,,,,,,
0,Prodam,"""Osrednjeslovenska",Fiat,Tipo,1.4,2017,,,,,43000 ,Bencin,70 ,1400 ,,,,,,,,,,,rabljeno,,
9900,Prodam,"""Osrednjeslovenska",Mercedes-Benz,B-klasa,180.CDI,2012,2013,2012,2012,04 / 2022,265000 ,Diezel,85 ,1800 ,Mehanski menjalnik,5 l/100km,Euro 5,drugi,Da,Da,,,,,,,
10500,Prodam,"""Jugovzhodna Slovenija",Ford,Ranger,2.5 Tdci 4×4,2012,2012,2012,2012,12 / 2022,150670 ,Diezel,104 ,2500 ,Mehanski menjalnik,8 l/100km,Euro 4,prvi,Da,Da,5 stopenj,,,,,,
4100,Prodam,"""Koroška",Mazda,B-2500,d,1999,,99,1999,05 / 2022,300000 ,Diezel,63 ,2500 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Zasavska",Mercedes-Benz,Drugi modeli,300 SEL,1987,,1987,1900,,500000 ,Bencin,138 ,3000 ,Mehanski menjalnik,,,drugi,,Da,,,,,,,
3850,Prodam,"""Gorenjska",Hyundai,i30,"""1",2013,,2013,2013,01 / 2022,183000 ,Diezel,,160 ,Mehanski menjalnik,,,prvi,,,,,,,,,
8500,Prodam,"""Zasavska",Peugeot,508,"""BREAK",2016,2016,2020,2016,,168000 ,Diezel,110 ,1997 ,Mehanski menjalnik,5.3 l/100km,Euro 6,drugi,Da,Da,6 stopenj,,,,,,
600,Prodam,"""Jugovzhodna Slovenija",Lancia,Lybra,2.4 JTD,2003,,2006,2003,11 / 2022,400000 ,Diezel,110 ,2837 ,Mehanski menjalnik,,,,,,5 stopenj,,,,,,
1100,Prodam,"""Podravska",VW,Golf IV Variant,1.9 TDI ,2000,2000,2000,2000,02 / 2022,325000 ,Diezel,,1 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
5500,Prodam,"""Primorsko-notranjska",Audi,A6,2.7tdi,2006,2007,2009,2009,08 / 2022,290000 ,Diezel,120 ,2700 ,Avtomatski,8 l/100km,Euro 4,tretji in več,Da,,,,,,,,
0,Prodam,"""Podravska",Renault,Laguna,Laguna 2 1.9dci,2002,2001,,,,420000 ,Diezel,74 ,1900 ,Mehanski menjalnik,,,,,,5 stopenj,,,,,,
2900,Prodam,"""Osrednjeslovenska",Renault,Clio III,1.4 ,2006,,2006,2006,06 / 2022,158240 ,Bencin,74 ,1400 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
0,Prodam,"""Savinjska",Citroën,C4,OSEBNO,2011,2011,2011,1900,,190000 ,Diezel,,1600 ,Mehanski menjalnik,,,drugi,,,,,,,,,
7350,Prodam,"""Posavska",Renault,Clio Grandtour,karavan,2015,2015,2015,,09 / 2022,114000 ,Diezel,,1461 ,Mehanski menjalnik,4 l/100km,,drugi,Da,,5 stopenj,,,,,,
0,Prodam,"""Osrednjeslovenska",Mercedes-Benz,C-klasa Coupe,C230,2007,,,,06 / 2022,187000 ,Bencin,150 ,2496 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
1234,Prodam,"""Podravska",VW,Golf V,N/A,2004,,2004,1900,,18000 ,Bencin,,14000 ,,,,,,,,,,,,,
0,Prodam,"""Goriška",VW,Golf VII,1.9 TDI,2015,,2015,1900,,123000 ,Diezel,,1900 ,Mehanski menjalnik,,,drugi,,,,,,Da,,,
3999,Prodam,"""Savinjska",Seat,Leon,Seat 1.9 tdi,2006,2006,2006,2006,12 / 2022,330000 ,Diezel,77 ,1900 ,Mehanski menjalnik,5 l/100km,Euro 5,tretji in več,Da,Da,5 stopenj,,,,,,
7000,Prodam,"""Savinjska",VW,Golf III,GTi 16V,1996,1996,1996,1996,,142000 ,Bencin,110 ,1984 ,Mehanski menjalnik,,,prvi,Da,Da,,,,,,,
20,Prodam,"""Goriška",BMW,serija 3,bmw3 l.2004 kljucavnice vrat i,2004,2004,2004,1900,,110000 ,Diezel,110 ,2000 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Savinjska",GMC,Drugi modeli,SIERRA K 1500 V8 4X4,1996,,1996,1900,,200000 ,Bencin,187 ,5700 ,Avtomatski,,,,,,,,,,,,
0,Prodam,"""Osrednjeslovenska",VW,Hro,1303,1974,1974,,,,13000 ,Bencin,,1600 ,Mehanski menjalnik,,,,,,,,,,,,
2200,Prodam,"""Podravska",VW,Golf IV,1.4 Basis,2002,,2002,2002,03 / 2022,79900 ,Bencin,55 ,1400 ,Mehanski menjalnik,6.6 l/100km,,prvi,Da,Da,5 stopenj,,,,,,
0,Prodam,"""Osrednjeslovenska",Renault,11,N/A,1996,1996,1996,1996,,65000 ,Bencin,53 ,1397 ,,,,,,,,,,,,,
0,Kupim,"""Osrednjeslovenska",BMW,serija 3,"""330i",2003,,,,,300000 ,Bencin,,3000 ,,,,,,,,,,Da,,,
0,Prodam,"""Osrednjeslovenska",VW,Sharan,N7 rezervni deli,2011,2011,2011,2011,,150000 ,Diezel,103 ,1998 ,Mehanski menjalnik,,,,,Da,6 stopenj,,,,,,
0,Kupim,"""Posavska",Renault,Clio,1.2 16V KUPIM,2004,2005,,,,150000 ,Bencin,,1200 ,,,,,,,,,,,,,
0,Kupim,"""Gorenjska",NSU,Prinz,110,1971,,,,,1111111 ,Bencin,44 ,1100 ,,,,,,,,,,,,,
2800,Prodam,"""Jugovzhodna Slovenija",Ford,C-Max,1.6 VCT,2008,2008,2008,2008,03 / 2022,271000 ,Bencin,84 ,1600 ,Mehanski menjalnik,9 l/100km,,tretji in več,Da,Da,5 stopenj,,,,,,
1350,Prodam,"""Podravska",Ford,C-Max,ghia,2007,,,,09 / 2022,310000 ,Diezel,85 ,1753 ,Mehanski menjalnik,,,drugi,,,5 stopenj,,,,,,
0,Kupim,"""Goriška",Peugeot,207,1.6 HDI,2013,,2013,1900,,120000 ,Diezel,,1600 ,,,,,,,,,,Da,,,
0,Prodam,"""Goriška",Alfa Romeo,Cross Wagon,4x4 (Q4),2006,2006,,,,290000 ,Diezel,130 ,1900 ,Mehanski menjalnik,,,,,,6 stopenj,,,,,,
0,Prodam,"""Osrednjeslovenska",Ford,Ranger,N/A,2007,,2007,1900,,260000 ,Diezel,,2500 ,Mehanski menjalnik,,,drugi,,,,,,,,,
0,Kupim,"""Osrednjeslovenska",Druge znamke,Drugi modeli,odkup vozil 041774816,2005,,,,,2506 ,Diezel,,2000 ,,,,,,,,,,Da,rabljeno,,
13300,Prodam,"""Osrednjeslovenska",Mercedes-Benz,GLK,220 CDI 4 Matic,2010,,,,,266000 ,Diezel,125 ,2143 ,Avtomatski,,,,,Da,,,,,,,
400,Prodam,"""Osrednjeslovenska",Alfa Romeo,164,1.8,1995,,,,,250000 ,Bencin,,1800 ,,,,,,,,,,,,,
0,Prodam,"""Osrednjeslovenska",BMW,serija 5 Touring,525d automatic,2001,2001,,,,250000 ,Diezel,,2500 ,,,,,,,,,,,,,
0,Prodam,"""Gorenjska",VW,Sharan,7M-ANU,2003,2003,2003,2003,,2000 ,Diezel,66 ,1896 ,Mehanski menjalnik,,,drugi,,,,,,,,,
0,Prodam,"""Gorenjska",VW,Sharan,N/A,2003,2003,2003,2003,,200000 ,Diezel,66 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
0,Kupim,"""Gorenjska",Druge znamke,Drugi modeli,"""KUPIM AVTO ",2002,,2002,1900,,200000 ,Bencin,,1390 ,,,,,,,,,,Da,,,
0,Kupim,"""Gorenjska",Fiat,126,N/A,1989,,1989,1900,,100000 ,Bencin,,650 ,Mehanski menjalnik,,,tretji in več,,,,,,Da,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
600,Prodam,"""Osrednjeslovenska",Peugeot,205,205 5 vrat,1985,1985,1985,1985,,152000 ,Bencin,,979 ,,,,,,,,,,,,,
3000,Prodam,"""Osrednjeslovenska",Mitsubishi,Pajero,N/A,1991,,1991,1900,,300000 ,Diezel,70 ,2450 ,Mehanski menjalnik,,,,,,,,,,,,
0,Kupim,"""Osrednjeslovenska",Audi,200,N/A,1990,,1990,1900,,1000000 ,Bencin,,2200 ,,,,,,,,,,Da,,,
1490,Prodam,"""Osrednjeslovenska",Honda,Civic,Limuzina,1998,,,,,355000 ,Bencin,66 ,1396 ,Mehanski menjalnik,,,prvi,,Da,5 stopenj,,,,,,
"99""",Prodam,"""Savinjska",BMW,X6,N/A,2012,2012,2012,2012,,240000 ,Diezel,180 ,2990 ,Avtomatski,,,drugi,Da,Da,,,,,,,
1490,Prodam,"""Goriška",Hyundai,Matrix,"""1",2006,,2006,2006,01 / 2023,113000 ,Bencin,76 ,1599 ,Mehanski menjalnik,,,prvi,,,5 stopenj,,,,,,
0,Prodam,"""Posavska",UAZ,Drugi modeli,452,1986,1986,¸986,1986,,36000 ,Bencin,52 ,2450 ,Mehanski menjalnik,,,,,,4 stopnje,,,,,,
2499,Prodam,"""Osrednjeslovenska",Renault,Megane Cabriolet,1.5 dci,2008,2008,2008,2008,01 / 2022,161000 ,Diezel,,1500 ,,5 l/100km,,tretji in več,Da,Da,,,,,,,
0,Kupim,"""Gorenjska",Druge znamke,Drugi modeli,DO LETNIKA 1991,1990,,1990,1900,,300000 ,Bencin,,1600 ,,,,,,,,,,Da,,,
0,Kupim,"""Gorenjska",Druge znamke,Drugi modeli,KUPIM,1997,,1997,1900,,333333 ,Bencin,,1400 ,Mehanski menjalnik,,,tretji in več,,,,,,Da,,,
11100,Prodam,"""Osrednjeslovenska",Mazda,3,1.5 ,2017,2017,2017,2017,,132000 ,Diezel,77 ,1499 ,Mehanski menjalnik,,,prvi,Da,Da,6 stopenj,,,,,,
22100,Prodam,"""Osrednjeslovenska",Audi,Q5,Ultra,2017,2017,2017,2017,,121000 ,Diezel,110 ,1968 ,Mehanski menjalnik,,,prvi,Da,Da,6 stopenj,,,,,,
1700,Prodam,"""Podravska",Yugo,GV,N/A,1991,1991,1991,1900,,72000 ,Bencin,,1100 ,Mehanski menjalnik,,,drugi,,,,,,,,,
1000,Prodam,"""Osrednjeslovenska",Lancia,Thesis,3.0,2003,2003,2003,2003,,294812 ,Bencin,158 ,2959 ,Avtomatski,,,tretji in več,,,,Da,,,,,
0,Prodam,"""Savinjska",Peugeot,807,2.2,2003,,,,,330000 ,Diezel,94 ,2179 ,Mehanski menjalnik,,,,,,6 stopenj,,,,,,
11000,Prodam,"""Osrednjeslovenska",BMW,serija 7,730i,1987,1987,1978,2006,,300000 ,Bencin,135 ,2986 ,Avtomatski,,,tretji in več,,,,,,,,,
300,Prodam,"""Podravska",Ford,Fiesta,1.2,1996,1996,2021,1996,,77000 ,Bencin,40 ,1200 ,Mehanski menjalnik,6 l/100km,,,,,5 stopenj,,,,,,
0,Prodam,"""Savinjska",Subaru,Impreza,N/A,1995,,1995,1900,,171500 ,Bencin,,2000 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Podravska",Dacia,Sandero, 1.0 SCe 75 FAP COMFORT,2018,,,,,11111 ,Bencin,54 ,999 ,,,,,,,,,,,rabljeno,,
0,Prodam,"""Gorenjska",Fiat,Scudo,"""1",1999,,1999,1900,,260000 ,Diezel,,19 ,Mehanski menjalnik,,,drugi,,Da,,,,,,,
0,Kupim,"""Gorenjska",VW,Drugi modeli,KUPIM POLO GOLF PASSAT LUPO HR,2007,,2007,1900,,220000 ,Bencin,,1390 ,Mehanski menjalnik,,,tretji in več,,,,,,Da,,,
6900,Prodam,"""Osrednjeslovenska",Mercedes-Benz,E-klasa,E 220,2008,,,,04 / 2022,255000 ,Diezel,125 ,2148 ,Avtomatski,6.5 l/100km,Euro 4,prvi,,Da,,,167 g/km,,,,
490,Prodam,"""Posavska",VW,Golf III,1.9 TDI,1994,1994,1994,1994,,230000 ,Diezel,66 ,1900 ,Mehanski menjalnik,,,drugi,Da,Da,,,,,,6 mesecev,
60,Prodam,"""Podravska",Toyota,Paseo,Proace,2020,2020,,,,1000 ,Diezel,135 ,2000 ,,7 l/100km,Euro 6,,,,,,,,,,
0,Kupim,"""Primorsko-notranjska",Ssang Yong,Korando,k4,1995,,1995,,,100000 ,Diezel,,2500 ,,,,,,,,,,,,,
3100,Prodam,"""Savinjska",Toyota,Avensis Wagon,2.2 D-4D,2008,2008,2008,2008,10 / 2022,268000 ,Diezel,110 ,2180 ,Mehanski menjalnik,6 l/100km,,drugi,Da,Da,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,Prodam,"""Osrednjeslovenska",Audi,A3,N/A,2009,2009,2009,1900,,100000 ,Diezel,19 ,1900 ,Mehanski menjalnik,,,tretji in več,,,,,,,,,
2850,Prodam,"""Goriška",Renault,Grand Espace,Expression,2007,2007,2007,2007,09 / 2022,264000 ,Diezel,110 ,2000 ,Mehanski menjalnik,,,drugi,,Da,6 stopenj,,,,,,
17500,Prodam,"""Osrednjeslovenska",Audi,S6,5.2 v10,2008,2008,2008,2008,01 / 2023,175000 ,Bencin,324 ,5200 ,,,,drugi,,,,,,,,,
10,Prodam,"""Gorenjska",Citroën,Xsara Picasso,N/A,2005,,2005,1900,,200 ,Diezel,,1600 ,,,,,,,,,,,,,
6990,Prodam,"""Osrednjeslovenska",Peugeot,4007,SUV,2011,,2011,2011,08 / 2022,231000 ,Diezel,115 ,2179 ,Avtomatski,7.2 l/100km,Euro 5,drugi,Da,Da,,,189 g/km,,,,
13600,Prodam,"""Podravska",BMW,serija 1,Urban ,2012,2012,,,,119000 ,Diezel,85 ,1995 ,Avtomatski,,,drugi,Da,,,,,,,,
0,Kupim,"""Gorenjska",Škoda,Kodiaq,suv,2017,,,,,80000 ,Diezel,110 ,2000 ,Avtomatski,,,,,,,,,,,,
"50""",Prodam,"""Podravska",Mazda,2,"""1",2017,2017,2017,2017,03 / 2022,68000 ,Bencin,55 ,1496 ,Mehanski menjalnik,5 l/100km,,prvi,Da,Da,,,,,,,
0,Prodam,"""Osrednjeslovenska",VW,Caddy,caddy,2009,,,,,1337 ,Diezel,,77 ,,,,,,,,,,,rabljeno,,
24500,Prodam,"""Primorsko-notranjska",Audi,Q3,2.0 style,2018,2019,,,12 / 2022,54500 ,Diezel,,2000 ,Mehanski menjalnik,,,,,,6 stopenj,,,,,,
